step,time_years,spot,log_return,realized_volatility,time_to_maturity,option_fair_value,option_bid,option_ask,option_mid,option_spread,option_delta,option_gamma,option_vega,option_theta,option_rho,option_inventory,stock_position,net_delta,hedge_error,option_cash,hedge_cash,cash,option_market_value,stock_market_value,gross_exposure,portfolio_value
656,0.03337403337403337,97.45444225028487,0.0005020030378712617,0.24254899225666546,0.08567358567358567,1.5213610783001599,1.51,1.55,1.53,0.040000000000000036,0.3663179310430678,0.05996806990090276,10.73477574364446,-14.466399067682868,2.9281474056258685,-13,476.2133103559882,0.0,0.0,10941.62000000002,-52055.12656615974,-41113.50656615972,-1977.769401790208,46409.10255290464,48386.87195469485,3317.8265849547097
657,0.033424908424908424,97.32171253758155,-0.001362895097638215,0.244516464994369,0.08562271062271062,1.4725378678136778,1.46,1.5,1.48,0.040000000000000036,0.3583289781998984,0.05961850488307236,10.636830012259697,-14.333211125187184,2.859854355877602,-6,214.99738691993906,2.842170943040401e-14,2.842170943040401e-14,9919.480000000021,-26634.4166543282,-16714.93665432818,-883.5227206882066,20923.913886153503,21807.43660684171,3325.4545111371153
658,0.03347578347578348,97.34888580457077,0.0002791717639654996,0.2435284598668686,0.08557183557183556,1.481566127134485,1.47,1.51,1.49,0.040000000000000036,0.35989710973952904,0.05970989482295091,10.652751726014962,-14.364869671419028,2.8712787835935347,-10,359.89710973952907,0.0,0.0,10523.400000000021,-40740.94851553492,-30217.548515534894,-1481.5661271344852,35035.58263742849,36517.148764562975,3336.4679947591067
659,0.03352665852665852,97.53436338719239,0.0019034744072975996,0.24189547681791365,0.08552096052096052,1.548608486641811,1.54,1.58,1.56,0.040000000000000036,0.37096849957657263,0.06022098457193221,10.77850207681233,-14.55635134151698,2.9618959978874124,-17,630.6464492801734,0.0,0.0,11629.260000000022,-67149.63335335795,-55520.37335335792,-2632.6344272910787,61509.69995293503,64142.33438022611,3356.692172286028
660,0.033577533577533576,97.48489808026659,-0.0005072863840667931,0.24164389586118026,0.08547008547008547,1.5295939004107595,1.52,1.56,1.54,0.040000000000000036,0.3679417982468026,0.06010857885026706,10.741080292503689,-14.510553832475223,2.934972205226394,-15,551.9126973702039,0.0,0.0,11325.220000000021,-59474.66534052659,-48149.44534052657,-2294.3908506161392,53803.153052339345,56097.543902955484,3359.3168611966394
661,0.03362840862840863,97.22649630634267,-0.0026542044592416307,0.24912295409611007,0.08541921041921041,1.435791436249552,1.43,1.47,1.45,0.040000000000000036,0.35244628029132635,0.05939899255086862,10.551800798878187,-14.24488238635487,2.8044259040175286,-11,387.69090832045896,0.0,0.0,10753.140000000021,-43508.754509518905,-32755.614509518884,-1579.3705798745073,37693.82866582174,39273.19924569625,3358.8435764283495
662,0.033679283679283675,97.22389499187948,-2.675555904980286e-05,0.24890956296428912,0.08536833536833537,1.4341501660531009,1.42,1.46,1.44,0.040000000000000036,0.35223685005938343,0.05940557789161716,10.5461210157639,-14.245268937237512,2.8010792156096733,-6,211.34211003563007,0.0,0.0,10043.04000000002,-26364.294728982884,-16321.254728982864,-860.4900996318605,20547.503113466337,21407.993213098198,3365.758284851614
663,0.03373015873015873,97.08639443855118,-0.0014152680918984692,0.24996901892327797,0.08531746031746032,1.385560541370623,1.37,1.41,1.3900000000000001,0.039999999999999813,0.3440405485318164,0.058994606961017826,10.437335829281855,-14.097203274692015,2.7315319877351736,1,-34.404054853181634,7.105427357601002e-15,7.105427357601002e-15,9083.900000000021,-2506.8785632812796,6577.021436718742,138.5560541370623,-3340.1656397615434,3478.7216938986057,3375.411851094261
664,0.03378103378103378,97.03433187938947,-0.0005363936288260664,0.24953048872766226,0.08526658526658526,1.367014497047947,1.35,1.3900000000000001,1.37,0.040000000000000036,0.3409158153719175,0.0588404942872219,10.392707487085092,-14.041607243768073,2.7041038875645764,1,-34.404054853181634,-0.3124733159898838,-0.3124733159898838,9083.900000000021,-2506.8785632812796,6577.021436718742,136.7014497047947,-3338.3744766203467,3475.0759263251416,3375.34840980319
665,0.03383190883190883,97.02198768893763,-0.00012722276188631564,0.24892644180092408,0.08521571021571021,1.3620969180972438,1.34,1.3800000000000001,1.36,0.040000000000000036,0.3401318358159969,0.058813827971552594,10.379158191145235,-14.030614546376137,2.6960691153170746,6,-204.07910148959814,0.0,0.0,8413.800000000021,13954.508612082747,22368.30861208277,817.2581508583462,-19800.160072293245,20617.41822315159,3385.4066906478693
666,0.03388278388278388,96.76273431270634,-0.0026756859697300538,0.25547403369949745,0.08516483516483517,1.2751848924854698,1.25,1.29,1.27,0.040000000000000036,0.32493705323636096,0.05793006022689206,10.162562633952804,-13.729429285017446,2.5691346115481473,1,-32.49370532363611,-7.105427357601002e-15,-7.105427357601002e-15,9058.70000000002,-2649.3936426697546,6409.306357330266,127.51848924854698,-3144.1797750663723,3271.6982643149195,3392.6450715124406
667,0.03393365893365893,96.5178027162423,-0.0025344686158213247,0.2556965750663955,0.08511396011396011,1.1966429648800911,1.18,1.22,1.2,0.040000000000000036,0.3107958856860319,0.05701308342282566,9.945184869019075,-13.429020983068117,2.451341036514746,1,-32.49370532363611,-1.414116755032918,-1.414116755032918,9058.70000000002,-2649.3936426697546,6409.306357330266,119.66429648800911,-3136.221039946422,3255.8853364344313,3392.7496138718534
668,0.033984533984533986,96.59091923130148,0.000757257547104323,0.2545633113030801,0.08506308506308505,1.2188319780923322,1.2,1.24,1.22,0.040000000000000036,0.3149113466219521,0.057310861935454024,10.006296072526776,-13.52369565263204,2.4837352844583664,-4,125.96453864878083,0.0,0.0,9678.60000000002,-17955.786369115598,-8277.186369115578,-487.5327912369329,12167.030578632543,12654.563369869475,3402.3114182800327
669,0.03403540903540903,96.51180115759666,-0.0008194403266067827,0.24114690784494525,0.08501221001221002,1.1934128406058768,1.18,1.22,1.2,0.040000000000000036,0.31032459906846177,0.057013112836101096,9.93206566645764,-13.42654684402265,2.4446598366244245,-7,217.2272193479232,0.0,0.0,10044.54000000002,-26764.1524581451,-16719.61245814508,-835.3889884241138,20964.9901997244,21800.379188148516,3409.9887531552085
670,0.034086284086284085,96.12424075009983,-0.004023763430393234,0.24898529359227956,0.08496133496133496,1.0767282112130871,1.06,1.1,1.08,0.040000000000000036,0.2884694517655918,0.05539435416910725,9.566990811944802,-12.919489596719119,2.26440469212036,-10,288.46945176559177,0.0,0.0,10374.480000000021,-33612.600363910664,-23238.120363910642,-1076.7282112130872,27728.907030565053,28805.63524177814,3414.0584554413217
671,0.03413715913715914,96.24277460074238,0.0012323720407910843,0.23159880006698494,0.0849104599104599,1.110646537073528,1.1,1.1400000000000001,1.12,0.040000000000000036,0.29499863236401425,0.055922975296692774,9.67632425256758,-13.081123844607397,2.3164287004431765,-18,530.9975382552257,0.0,0.0,11286.320000000022,-56955.34340507997,-45669.02340507995,-1999.1637667323503,51104.67638784676,53103.84015457911,3436.4892160344607
672,0.034188034188034185,96.28399489971403,0.00042820330604870764,0.2321175944614966,0.08485958485958486,1.122185680550217,1.11,1.1500000000000001,1.1300000000000001,0.040000000000000036,0.29724006066978764,0.056110339344167204,9.711239866814072,-13.138227504750915,2.3334073247197025,-8,237.79204853583008,-2.842170943040401e-14,-2.842170943040401e-14,10176.12000000002,-28725.759078163366,-18549.639078163345,-897.7485444401736,22895.568388416414,23793.316932856585,3448.180765812893
673,0.03423890923890924,96.17627486728492,-0.0011194003189107557,0.22430987587447312,0.0848087098087098,1.0898304771917324,1.07,1.11,1.09,0.040000000000000036,0.2911522174887052,0.05565535561723569,9.605190947596684,-12.996526243130072,2.2823809219632287,-5,145.57610874435258,0.0,0.0,9855.060000000021,-19857.216954911855,-10002.156954911834,-544.9152385958662,14000.967848706614,14545.88308730248,3453.895655198914
674,0.03428978428978429,95.97782289712877,-0.0020655509616812006,0.22790946952226532,0.08475783475783474,1.0324934644633785,1.01,1.05,1.03,0.040000000000000036,0.2801245798440907,0.05477146626518018,9.408029937237263,-12.726948635860616,2.191265817681267,-5,145.57610874435258,5.513818822307201,5.513818822307201,9855.060000000021,-19857.216954911855,-10002.156954911834,-516.2467322316893,13972.077983118632,14488.324715350322,3453.674295975108
675,0.03434065934065934,96.10386149647717,0.0013123439419582032,0.230726226325059,0.08470695970695971,1.0675801771017923,1.05,1.09,1.07,0.040000000000000036,0.28699477111795657,0.055355022098093586,9.527533401782291,-12.902677886506565,2.2458970824069695,-3,86.09843133538698,0.0,0.0,9645.02000000002,-14141.468284792069,-4496.448284792048,-320.2740531305377,8274.39172011998,8594.665773250517,3457.669382197394
676,0.03439153439153439,96.1566370784917,0.0005490007956003292,0.2314265487121326,0.08465608465608465,1.0821435587605848,1.06,1.1,1.08,0.040000000000000036,0.2898534310327925,0.05560041875885642,9.574529777777279,-12.976688382299658,2.2678677346044664,-3,86.09843133538698,-0.8575979744507691,-0.8575979744507691,9645.02000000002,-14141.468284792069,-4496.448284792048,-324.64306762817546,8278.935614944243,8603.578682572419,3457.8442625240195
677,0.03444240944240944,96.5168933738347,0.0037395558624391976,0.24522919619111097,0.08460520960520959,1.1895223808432078,1.17,1.21,1.19,0.040000000000000036,0.31009675380133594,0.05712879606436943,9.905616901751948,-13.453651714445009,2.4315582031696503,-3,86.09843133538698,-6.930594805013811,-6.930594805013811,9645.02000000002,-14141.468284792069,-4496.448284792048,-356.8567142529623,8309.953116851973,8666.809831104936,3456.6481178069625
678,0.03449328449328449,96.58063089914214,0.0006601589312157392,0.2447641732865842,0.08455433455433456,1.2087147547531067,1.19,1.23,1.21,0.040000000000000036,0.31368182971815833,0.057392884045090964,9.958563154068765,-13.537216973307912,2.4594212974064775,4,-125.47273188726334,0.0,0.0,8811.880000000021,6291.186455495668,15103.06645549569,483.4859019012427,-12118.235606310802,12601.721508212044,3468.3167510861294
679,0.03454415954415954,96.63948411414152,0.0006091831258397321,0.24439279611163794,0.0845034595034595,1.2265829317280108,1.2,1.24,1.22,0.040000000000000036,0.31700277326758947,0.057633528482408596,10.006485830048094,-13.613829320555345,2.4851116685634036,10,-317.0027732675895,0.0,0.0,8091.760000000021,24799.625378630997,32891.38537863102,1226.5829317280109,-30634.98447133202,31861.56740306003,3482.983839027009
680,0.034595034595034595,96.61425121003927,-0.00026113755786749974,0.23893022999628488,0.08445258445258444,1.2179113040688705,1.19,1.23,1.21,0.040000000000000036,0.3154858286009893,0.0575484973209095,9.980493083860944,-13.584902681053084,2.4712950863536256,6,-189.29149716059356,0.0,0.0,8583.68000000002,12460.279130009401,21043.95913000942,730.7467824413222,-18288.256258598023,19019.003041039345,3486.44965385272
681,0.03464590964590965,96.73823645534966,0.0012824791012641804,0.23942448729953208,0.0844017094017094,1.2567714046164404,1.23,1.27,1.25,0.040000000000000036,0.32258800590957487,0.05803239500356227,10.084183724143294,-13.741623761923764,2.5278162902875807,6,-189.29149716059356,4.261306385151357,4.261306385151357,8583.68000000002,12460.279130009401,21043.95913000942,754.0628427698642,-18311.72561130865,19065.788454078516,3486.296361470635
682,0.034696784696784694,96.83324910646634,0.0009816803179577835,0.22864788142243445,0.08435083435083435,1.2869787632660774,1.26,1.3,1.28,0.040000000000000036,0.3280572220582121,0.05839325444979546,10.160702898392794,-13.859938359305298,2.571002291766421,12,-393.6686664698545,0.0,0.0,7827.56000000002,32249.79495214014,40077.35495214016,1544.374515919293,-38120.21604568583,39664.590561605124,3501.513422373617
683,0.03474765974765975,97.0237131500276,0.00196499628003438,0.2332007841677568,0.08429995929995929,1.3498084708094176,1.32,1.36,1.34,0.040000000000000036,0.33918409719713083,0.05906814285886008,10.312385627709167,-14.087444792010817,2.6604301779463473,12,-393.6686664698545,13.35225016670256,13.35225016670256,7827.56000000002,32249.79495214014,40077.35495214016,1619.770164971301,-38195.19577172505,39814.965936696346,3501.9293453864084
684,0.0347985347985348,96.94445290399314,-0.0008172500885927171,0.23359054876560878,0.08424908424908424,1.3223978344799576,1.29,1.33,1.31,0.040000000000000036,0.3344531503499547,0.0588124192493832,10.244784854928342,-13.998145214072881,2.6202290714611984,12,-393.6686664698545,7.675113950091202,7.675113950091202,7827.56000000002,32249.79495214014,40077.35495214016,1586.8774013759491,-38163.993496364594,39750.87089774054,3500.238857151511
685,0.034849409849409846,96.87831742173518,-0.000682432561597618,0.23397647576999261,0.0841982091982092,1.2996988217909333,1.27,1.31,1.29,0.040000000000000036,0.3305104389274759,0.05859425326918927,10.186705110654712,-13.922722031796075,2.5865350034831893,12,-393.6686664698545,2.943860243116603,2.943860243116603,7827.56000000002,32249.79495214014,40077.35495214016,1559.6385861491199,-38137.95802925776,39697.59661540688,3499.0355090315206
686,0.0349002849002849,96.80558918144726,-0.0007509993471486216,0.23318194632890543,0.08414733414733414,1.2751121768709694,1.25,1.29,1.27,0.040000000000000036,0.3261966972502405,0.05834564879577186,10.122140963508055,-13.838027026792385,2.5498789088726665,12,-393.6686664698545,-2.2326297695659036,-2.2326297695659036,7827.56000000002,32249.79495214014,40077.35495214016,1530.1346122451632,-38109.32719988892,39639.46181213408,3498.1623644964056
687,0.03495115995115995,96.92586935399746,0.001241720770742698,0.2272790952010103,0.08409645909645909,1.3140588502903228,1.29,1.33,1.31,0.040000000000000036,0.3331803445402833,0.05878866664035565,10.218176762130835,-13.9851924562109,2.6052860757728182,12,-393.6686664698545,6.147746978485486,6.147746978485486,7827.56000000002,32249.79495214014,40077.35495214016,1576.8706203483873,-38156.67773501951,39733.5483553679,3497.5478374690356
688,0.035002035002035,97.15411077216518,0.0023520357250660534,0.23339219428197236,0.08404558404558404,1.390917479423166,1.36,1.4000000000000001,1.3800000000000001,0.040000000000000036,0.3466295357189616,0.05956415925723254,10.395489850730376,-14.251469409044926,2.713459320530684,12,-415.9554428627539,0.0,0.0,7827.56000000002,34414.938631973244,42242.49863197326,1669.1009753077992,-40411.78117217302,42080.882147480814,3499.8184351080417
689,0.03505291005291005,97.08426232728804,-0.0007192033867806321,0.23355764070396307,0.08399470899470898,1.3661299620733232,1.34,1.3800000000000001,1.36,0.040000000000000036,0.3424188111840169,0.05935286684672773,10.337463323900058,-14.175554041433,2.6775285459964704,12,-415.9554428627539,-5.0528694419336375,-5.0528694419336375,7827.56000000002,34414.938631973244,42242.49863197326,1639.3559544879877,-40382.72733135087,42022.08328583886,3499.127255110383
690,0.035103785103785104,97.01965035744155,-0.0006657462112869428,0.22442285682313803,0.08394383394383394,1.3434118742892487,1.32,1.36,1.34,0.040000000000000036,0.3385317677736165,0.05915194746322537,10.282528914120476,-14.104242326463348,2.644299760149037,14,-473.9444748830631,0.0,0.0,7563.52000000002,40040.73293936957,47604.25293936959,1880.7766240049482,-45981.92724199602,47862.703866000964,3503.1023213785156
691,0.03515466015466015,97.06755594911724,0.000493650184987684,0.22471073842122108,0.08389295889295889,1.3589769285338704,1.33,1.37,1.35,0.040000000000000036,0.3413109016870398,0.05932610080122018,10.316732922801318,-14.162669914774591,2.665383173329275,9,-307.17981151833584,0.0,0.0,8248.42000000002,23852.48527596363,32100.90527596365,1223.0792356804834,-29817.19354099535,31040.272776675836,3506.7909706487844
692,0.0352055352055352,97.03020743599583,-0.0003848422870105617,0.21627250636106887,0.08384208384208383,1.3455524097984863,1.32,1.36,1.34,0.040000000000000036,0.33903848937270303,0.05921547579385888,10.283332715461427,-14.12266113536012,2.645337014172259,14,-474.65388512178424,0.0,0.0,7588.32000000002,40101.71687565237,47690.03687565239,1883.773373717881,-46055.76493366806,47939.53830738594,3518.0453157022057
693,0.035256410256410256,97.175352317776,0.0014947554435505502,0.21596493222634539,0.08379120879120878,1.394660558863606,1.37,1.41,1.3900000000000001,0.039999999999999813,0.3476110905660583,0.05970381552666897,10.392869427841152,-14.291314077672132,2.713542236022014,8,-278.08887245284666,0.0,0.0,8434.200000000019,20999.487452482284,29433.687452482303,1115.7284470908849,-27023.38415625845,28139.112603349335,3526.0317433147393
